tau0,tau,dx,dt
0.37624294544477294,2.3000000000000003,0.1,0.1
0.37624294544477294,2.4000000000000004,0.1,0.1
0.37624294544477294,2.6,0.1,0.1
0.37624294544477294,3.3000000000000003,0.1,0.1
0.3459005885437911,2.6,0.1,0.1
0.3459005885437911,3.0,0.1,0.1
0.3459005885437911,2.3000000000000003,0.1,0.1
0.3459005885437911,2.9000000000000004,0.1,0.1
0.3459005885437911,2.6,0.1,0.1
0.3459005885437911,2.3000000000000003,0.1,0.1
0.3459005885437911,3.9000000000000004,0.1,0.1
0.3459005885437911,2.2,0.1,0.1
0.3459005885437911,2.8000000000000003,0.1,0.1
0.3459005885437911,2.5,0.1,0.1
0.32,2.5,0.1,0.1
0.32,3.0,0.1,0.1
0.32,2.2,0.1,0.1
0.32,2.4000000000000004,0.1,0.1
0.32,3.9000000000000004,0.1,0.1
0.32,2.4000000000000004,0.1,0.1
0.32,2.6,0.1,0.1
0.32,2.5,0.1,0.1
0.32,1.9000000000000001,0.1,0.1
0.32,2.3000000000000003,0.1,0.1
