phi,chi_c_over_chi
0.7797792202202202,0.6868943517318622
0.7807802192192193,0.6846498739808288
0.7817812182182182,0.6823973802378275
0.7827822172172172,0.6801368705028584
0.7837832162162162,0.6778683447759213
0.7847842152152152,0.6755918030570158
0.7857852142142142,0.6733072453461427
0.7867862132132132,0.6710146716433018
0.7877872122122123,0.6687140819484925
0.7887882112112112,0.6664054762617153
0.7897892102102102,0.6640888545829705
0.7907902092092092,0.6617642169122575
0.7917912082082083,0.6594315632495763
0.7927922072072072,0.6570908935949274
0.7937932062062062,0.6547422079483104
0.7947942052052052,0.6523855063097255
0.7957952042042042,0.6500207886791726
0.7967962032032032,0.6476480550566516
0.7977972022022022,0.6452673054421628
0.7987982012012012,0.6428785398357061
0.7997992002002002,0.640481758237281
0.8008001991991992,0.6380769606468883
0.8018011981981982,0.6356641470645276
0.8028021971971971,0.6332433174901989
0.8038031961961962,0.630814471923902
0.8048041951951952,0.6283776103656374
0.8058051941941942,0.6259327328154047
0.8068061931931932,0.6234798392732039
0.8078071921921922,0.6210189297390354
0.8088081911911912,0.6185500042128989
0.8098091901901902,0.6160730626947943
0.8108101891891892,0.6135881051847216
0.8118111881881882,0.6110951316826811
0.8128121871871872,0.6085941421886727
0.8138131861861861,0.6060851367026964
0.8148141851851852,0.6035681152247516
0.8158151841841842,0.6010430777548393
0.8168161831831832,0.5985100242929589
0.8178171821821821,0.5959689548391106
0.8188181811811812,0.593419869393294
0.8198191801801802,0.5908627679555098
0.8208201791791792,0.5882976505257576
0.8218211781781781,0.5857245171040374
0.8228221771771772,0.5831433676903488
0.8238231761761762,0.5805542022846927
0.8248241751751751,0.5779570208870686
0.8258251741741742,0.5753518234974762
0.8268261731731732,0.5727386101159161
0.8278271721721722,0.5701173807423879
0.8288281711711711,0.5674881353768919
0.8298291701701702,0.5648508740194276
0.8308301691691692,0.5622055966699956
0.8318311681681682,0.5595523033285956
0.8328321671671671,0.5568909939952277
0.8338331661661662,0.5542216686698914
0.8348341651651652,0.5515443273525875
0.8358351641641641,0.5488589700433156
0.8368361631631631,0.5461655967420758
0.8378371621621622,0.5434642074488677
0.8388381611611612,0.5407548021636919
0.8398391601601601,0.5380373808865481
0.8408401591591591,0.5353119436174364
0.8418411581581582,0.5325784903563563
0.8428421571571572,0.5298370211033085
0.8438431561561561,0.5270875358582929
0.8448441551551552,0.524330034621309
0.8458451541541542,0.5215645173923573
0.8468461531531531,0.5187909841714378
0.8478471521521521,0.5160094349585501
0.8488481511511512,0.5132198697536943
0.8498491501501502,0.5104222885568708
0.8508501491491491,0.5076166913680792
0.8518511481481481,0.5048030781873197
0.8528521471471472,0.501981449014592
0.8538531461461462,0.4991518038498965
0.8548541451451451,0.4963141426932331
0.8558551441441441,0.49346846554460166
0.8568561431431432,0.49061477240400203
0.8578571421421421,0.48775306327143464
0.8588581411411411,0.4848833381468994
0.8598591401401401,0.482005597030396
0.8608601391391392,0.4791198399219245
0.8618611381381381,0.4762260668214852
0.8628621371371371,0.47332427772907804
0.8638631361361362,0.47041447264470243
0.8648641351351352,0.46749665156835923
0.8658651341341341,0.46457081450004817
0.8668661331331331,0.461636961439769
0.8678671321321322,0.45869509238752165
0.8688681311311311,0.45574520734330654
0.8698691301301301,0.4527873063071235
0.8708701291291291,0.44982138927897247
0.8718711281281282,0.44684745625885314
0.8728721271271271,0.44386550724676616
0.8738731261261261,0.4408755422427112
0.8748741251251251,0.43787756124668825
0.8758751241241242,0.43487156425869705
0.8768761231231231,0.43185755127873815
0.8778771221221221,0.42883552230681127
0.8788781211211211,0.42580547734291646
0.8798791201201202,0.4227674163870533
0.8808801191191191,0.4197213394392225
0.8818811181181181,0.41666724649942377
0.8828821171171172,0.41360513756765666
0.8838831161161161,0.41053501264392195
0.8848841151151151,0.4074568717282193
0.8858851141141141,0.4043707148205486
0.8868861131131132,0.4012765419209096
0.8878871121121121,0.39817435302930304
0.8888881111111111,0.39506414814572843
0.8898891101101101,0.39194592727018585
0.8908901091091092,0.38881969040267494
0.8918911081081081,0.3856854375431965
0.8928921071071071,0.38254316869175
0.8938931061061061,0.3793928838483355
0.8948941051051051,0.3762345830129527
0.8958951041041041,0.3730682661856023
0.8968961031031031,0.36989393336628384
0.897897102102102,0.36671158455499747
0.8988981011011011,0.36352121975174284
0.8998991001001001,0.3603228389565205
0.9009000990990991,0.35711644216933014
0.9019010980980982,0.3539020293901715
0.9029020970970971,0.35067960061904535
0.9039030960960961,0.3474491558559511
0.9049040950950951,0.3442106951008888
0.9059050940940941,0.3409642183538583
0.9069060930930931,0.3377097256148602
0.9079070920920921,0.33444721688389406
0.908908091091091,0.3311766921609599
0.9099090900900901,0.3278981514460575
0.9109100890890891,0.32461159473918744
0.9119110880880881,0.3213170220403494
0.912912087087087,0.3180144333495434
0.9139130860860861,0.314703828666769
0.9149140850850851,0.31138520799202707
0.9159150840840841,0.3080585713253171
0.916916083083083,0.3047239186666392
0.9179170820820821,0.301381250015993
0.9189180810810811,0.29803056537337913
0.91991908008008,0.29467186473879725
0.920920079079079,0.29130514811224745
0.9219210780780781,0.2879304154937293
0.9229220770770771,0.2845476668832435
0.923923076076076,0.28115690228078977
0.9249240750750751,0.2777581216863677
0.9259250740740741,0.274351325099978
0.9269260730730731,0.2709365125216203
0.927927072072072,0.26751368395129466
0.9289280710710711,0.2640828393890007
0.9299290700700701,0.26064397883473905
0.930930069069069,0.2571971022885095
0.931931068068068,0.2537422097503119
0.9329320670670671,0.250279301220146
0.9339330660660661,0.24680837669801256
0.934934065065065,0.24332943618391106
0.935935064064064,0.23984247967784164
0.9369360630630631,0.2363475071798038
0.9379370620620621,0.23284451868979839
0.938938061061061,0.22933351420782502
0.93993906006006,0.22581449373388365
0.9409400590590591,0.22228745726797394
0.9419410580580581,0.21875240481009664
0.942942057057057,0.21520933636025133
0.9439430560560561,0.21165825191843773
0.9449440550550551,0.2080991514846565
0.945945054054054,0.20453203505890727
0.946946053053053,0.2009569026411901
0.9479470520520521,0.1973737542315045
0.9489480510510511,0.1937825898298514
0.94994905005005,0.19018340943623027
0.950950049049049,0.18657621305064118
0.9519510480480481,0.1829610006730837
0.9529520470470471,0.17933777230355868
0.953953046046046,0.17570652794206568
0.954954045045045,0.17206726758860466
0.9559550440440441,0.1684199912431753
0.956956043043043,0.16476469890577838
0.957957042042042,0.16110139057641346
0.958958041041041,0.15743006625508055
0.9599590400400401,0.15375072594177927
0.960960039039039,0.15006336963651043
0.961961038038038,0.1463679973392736
0.9629620370370371,0.14266460905006842
0.9639630360360361,0.1389532047688956
0.964964035035035,0.13523378449575488
0.965965034034034,0.13150634823064616
0.9669660330330331,0.12777089597356903
0.967967032032032,0.12402742772452437
0.968968031031031,0.12027594348351171
0.96996903003003,0.11651644325053107
0.9709700290290291,0.11274892702558205
0.971971028028028,0.10897339480866548
0.972972027027027,0.10518984659978094
0.973973026026026,0.1013982823989284
0.9749740250250251,0.09759870220610747
0.975975024024024,0.09379110602131899
0.976976023023023,0.08997549384456253
0.977977022022022,0.0861518656758381
0.978978021021021,0.08232022151514527
0.97997902002002,0.07848056136248488
0.980980019019019,0.07463288521785652
0.9819810180180181,0.07077719308125975
0.982982017017017,0.06691348495269545
0.983983016016016,0.06304176083216316
0.984984015015015,0.0591620207196629
0.9859850140140141,0.05527426461519423
0.986986013013013,0.051378492518758014
0.987987012012012,0.04747470443035382
0.988988011011011,0.04356290034998166
0.98998901001001,0.03964308027764108
0.990990009009009,0.03571524421333296
0.991991008008008,0.03177939215705687
0.992992007007007,0.027835524108812803
0.993993006006006,0.023883640068600318
0.994994005005005,0.019923740036420296
0.995995004004004,0.0159558240122723
0.996996003003003,0.011979891996156327
0.997997002002002,0.007995943988071939
0.998998001001001,0.004003979988020014
0.999999,3.9999960001150225e-6
